Fighter_Name,Height,Reach,Wins,Losses,Draws,Str_Acc,Str_Def,Wins_DQ,Wins_Decision,Wins_KO_TKO,Wins_Submission,Wins_Round_1,Wins_Round_2,Wins_Round_3,Wins_Round_4,Wins_Round_5
Rafa Garcia,67.0,70.0,18,4,0,45.0,61.0,0.0,4.0,1.0,1.0,0.0,1.0,5.0,0.0,0.0
Fernie Garcia,67.0,67.0,10,5,0,34.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Azamat Gashimov,66.0,0.0,8,3,0,21.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kelvin Gastelum,69.0,71.0,21,10,0,42.0,57.0,0.0,9.0,3.0,2.0,3.0,1.0,10.0,0.0,0.0
Willie Gates,68.0,72.0,12,7,0,38.0,38.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Melissa Gatto,65.0,69.0,9,2,2,49.0,54.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0
Sean Gauci,65.0,64.0,10,1,0,59.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ateba Gautier,76.0,81.0,10,1,0,48.0,52.0,0.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0
Manuel Gaxhja,68.0,0.0,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shamil Gaziev,76.0,78.0,14,2,0,47.0,45.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0
Karine Gevorgyan,64.0,63.0,3,3,0,20.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yanis Ghemmouri,69.0,69.0,12,3,0,38.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Christos Giagos,70.0,71.0,20,12,0,41.0,50.0,0.0,3.0,1.0,2.0,2.0,1.0,3.0,0.0,0.0
Joe Giannetti,72.0,74.0,6,1,0,38.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cody Gibson,70.0,71.0,22,12,0,46.0,57.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
Chase Gibson,70.0,72.0,9,5,0,54.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lance Gibson Jr.,69.0,72.0,9,2,0,41.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thomas Gifford,73.0,75.0,14,9,0,37.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joseph Gigliotti,71.0,0.0,7,2,0,39.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trevin Giles,72.0,74.0,16,7,0,54.0,58.0,0.0,4.0,3.0,0.0,0.0,1.0,6.0,0.0,0.0
Gregor Gillespie,67.0,71.0,14,1,0,52.0,57.0,0.0,1.0,4.0,2.0,2.0,4.0,1.0,0.0,0.0
Micheal Gillmore,71.0,72.0,6,5,0,57.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alex Gilpin,67.0,0.0,11,1,0,54.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Max Gimenis,74.0,75.0,6,2,0,42.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eperaim Ginting,64.0,64.0,6,1,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ricky Glenn,72.0,70.0,22,9,2,42.0,51.0,0.0,3.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0
Ivan Gnizditskiy,0.0,0.0,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Loopy Godinez,62.0,61.0,14,5,0,49.0,62.0,0.0,7.0,0.0,2.0,1.0,1.0,7.0,0.0,0.0
Billy Ray Goff,70.0,72.0,9,4,0,46.0,59.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Amiran Gogoladze,73.0,74.0,14,3,0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hannah Goldy,64.0,61.0,6,4,0,47.0,50.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Marcelo Golm,75.0,75.0,6,3,0,58.0,45.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Denise Gomes,62.0,63.0,12,3,0,49.0,51.0,0.0,3.0,3.0,0.0,1.0,2.0,3.0,0.0,0.0
Joey Gomez,70.0,73.0,6,2,0,28.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luis Gomez,67.0,68.0,4,1,0,33.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joey Gomez,70.0,71.0,7,1,0,49.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Edson Gomez,68.0,69.0,6,2,0,32.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
William Gomis,72.0,73.0,15,3,0,49.0,61.0,0.0,4.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0
Justin Gonzales,69.0,72.0,6,0,0,80.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lewis Gonzalez,70.0,0.0,11,3,0,37.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jason Gonzalez,74.0,74.0,11,5,0,39.0,58.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Pearl Gonzalez,64.0,0.0,6,3,0,37.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Erick Gonzalez,71.0,75.0,14,8,0,36.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jared Gooden,72.0,77.0,23,10,0,48.0,45.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
Jared Gordon,69.0,68.0,21,8,0,53.0,55.0,0.0,6.0,3.0,0.0,2.0,1.0,6.0,0.0,0.0
Tebaris Gordon,73.0,0.0,3,1,0,16.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malcolm Gordon,67.0,71.0,14,8,0,45.0,43.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
Tresean Gore,72.0,75.0,6,4,0,42.0,40.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0
Alex Gorgees,74.0,74.0,6,1,0,32.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Themba Gorimbo,73.0,77.0,14,6,0,60.0,51.0,0.0,3.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0
Thibault Gouti,70.0,72.0,12,5,0,34.0,50.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Patryk Grabowski,0.0,0.0,5,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kron Gracie,69.0,70.0,5,3,0,42.0,51.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Bogdan Grad,68.0,70.0,15,4,0,51.0,49.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Miranda Granger,67.0,68.0,7,3,0,47.0,57.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Alexa Grasso,65.0,66.0,16,5,1,41.0,58.0,0.0,6.0,0.0,2.0,1.0,0.0,5.0,1.0,1.0
Tony Gravely,65.0,69.0,23,9,0,48.0,44.0,0.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0
Michael Graves,70.0,71.0,6,0,1,54.0,58.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
James Gray,69.0,0.0,4,1,0,50.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
King Green,70.0,71.0,34,17,1,53.0,62.0,0.0,9.0,4.0,2.0,3.0,1.0,11.0,0.0,0.0
Desmond Green,70.0,73.0,23,8,0,46.0,69.0,0.0,3.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0
Gabe Green,70.0,73.0,12,5,0,45.0,47.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0
Jordan Griffin,70.0,73.0,18,9,0,46.0,50.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Charalampos Grigoriou,67.0,67.0,8,5,0,48.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Grispi,71.0,74.0,14,5,0,41.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Garrett Gross,69.0,0.0,11,7,0,45.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mike Grundy,67.0,72.0,12,4,0,45.0,56.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Anthony Guarascio,74.0,72.0,3,1,0,28.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fabricio Guerreiro,70.0,0.0,21,5,0,31.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rainn Guerrero,66.0,65.0,5,2,0,33.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luis Gurule,65.0,64.0,10,3,0,40.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bogdan Guskov,75.0,76.0,18,3,1,55.0,44.0,0.0,0.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0
Gugun Gusman,67.0,68.0,8,4,0,27.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alexander Gustafsson,77.0,79.0,18,8,0,40.0,51.0,0.0,3.0,5.0,2.0,3.0,3.0,3.0,0.0,1.0
Andreas Gustafsson,73.0,73.0,12,3,0,71.0,45.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Horacio Gutierrez,70.0,0.0,4,3,0,26.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Gutierrez,69.0,67.0,22,7,2,57.0,63.0,0.0,7.0,3.0,0.0,1.0,2.0,7.0,0.0,0.0
Mando Gutierrez,66.0,70.0,7,2,0,75.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chelsea Hackett,64.0,66.0,3,1,1,51.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cody Haddon,67.0,69.0,8,1,0,51.0,64.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Jake Hadley,67.0,70.0,11,4,0,43.0,61.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
Damir Hadzovic,69.0,70.0,14,8,0,47.0,59.0,0.0,2.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0
Bassil Hafez,71.0,72.0,9,4,1,38.0,41.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Theo Haig,74.0,77.0,6,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yazan Hajeh,69.0,0.0,6,1,0,25.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Piotr Hallmann,69.0,71.0,18,6,0,45.0,58.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0
Brandon Halsey,72.0,0.0,9,3,0,47.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Seo Hee Ham,62.0,62.0,17,8,0,39.0,61.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Rami Hamed,73.0,71.0,13,3,0,51.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CJ Hamilton,67.0,68.0,11,4,0,31.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chad Hanekom,76.0,74.0,9,3,0,47.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kay Hansen,62.0,63.0,7,6,0,50.0,51.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Nasrat Haqparast,70.0,72.0,18,6,0,45.0,63.0,0.0,8.0,2.0,0.0,1.0,1.0,8.0,0.0,0.0
Shin Haraguchi,65.0,68.0,8,2,0,63.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
George Hardwick,70.0,72.0,12,2,0,38.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Harry Hardwick,68.0,71.0,13,4,1,34.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Veronica Hardy,64.0,64.0,10,5,1,45.0,50.0,0.0,4.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0
Greg Hardy,77.0,80.0,7,5,0,50.0,55.0,0.0,1.0,3.0,0.0,2.0,1.0,1.0,0.0,0.0
Tobias Harila,0.0,0.0,12,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josiah Harrell,67.0,68.0,11,1,0,50.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carlston Harris,72.0,76.0,19,7,0,43.0,54.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0
Kayla Harrison,68.0,66.0,19,1,0,62.0,66.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0
Collin Hart,73.0,0.0,6,3,1,44.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joey Hart,75.0,79.0,6,2,0,34.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ahmad Hassanzada,73.0,75.0,11,3,0,39.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
John Hathaway,73.0,75.0,17,2,0,40.0,62.0,0.0,6.0,1.0,0.0,1.0,0.0,6.0,0.0,0.0
Phil Hawes,72.0,77.0,12,6,0,59.0,55.0,0.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0
Chris Heatherly,69.0,0.0,9,4,0,45.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Donavon Hedrick,71.0,76.0,6,1,0,47.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ian Heinisch,71.0,72.0,14,5,0,50.0,59.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0
Marcin Held,69.0,71.0,23,7,0,34.0,47.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Cory Hendricks,75.0,0.0,3,1,0,39.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luis Henrique,74.0,74.0,10,5,0,43.0,47.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0
Jose Henrique,75.0,79.0,5,1,0,43.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paulo Henrique,67.0,69.0,12,2,0,32.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diego Henrique da Silva,74.0,0.0,8,4,0,57.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Danny Henry,72.0,73.0,12,4,0,51.0,45.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
Victor Henry,67.0,68.0,25,7,0,53.0,48.0,0.0,3.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0
Jai Herbert,73.0,77.0,13,6,1,40.0,53.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0
Jack Hermansson,73.0,77.0,24,10,0,45.0,56.0,0.0,5.0,3.0,3.0,5.0,0.0,4.0,0.0,2.0
Ramiro Hernandez,69.0,0.0,19,9,0,28.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alexander Hernandez,69.0,72.0,18,8,0,40.0,59.0,0.0,5.0,5.0,0.0,4.0,1.0,5.0,0.0,0.0
Anthony Hernandez,72.0,75.0,15,3,0,60.0,51.0,0.0,2.0,2.0,5.0,0.0,3.0,4.0,1.0,1.0
Nohelin Hernandez,70.0,71.0,9,4,0,34.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carlos Hernandez,68.0,67.0,10,5,0,45.0,50.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Leslie Hernandez,63.0,64.0,4,2,0,58.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Geane Herrera,65.0,66.0,9,3,0,31.0,52.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Alvaro Herrera Mendoza,72.0,74.0,9,6,0,38.0,55.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Clint Hester,74.0,77.0,11,6,0,42.0,56.0,0.0,2.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0
Jimy Hettes,69.0,71.0,11,3,0,57.0,57.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0
Brady Hiestand,68.0,71.0,9,2,0,50.0,51.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0
Tyler Hill,75.0,0.0,8,2,0,39.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamahal Hill,76.0,79.0,12,4,0,51.0,44.0,0.0,2.0,4.0,0.0,2.0,1.0,1.0,1.0,1.0
Kailan Hill,73.0,77.0,4,1,0,53.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alvin Hines,74.0,74.0,7,1,0,31.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
An Tuan Ho,66.0,66.0,6,2,0,35.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kwan Ho Kwak,65.0,0.0,9,2,0,41.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Hobar,70.0,70.0,9,3,0,42.0,52.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Chris Hofmann,72.0,72.0,9,2,0,45.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Hokit,73.0,73.0,8,0,0,66.0,66.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
Chris Holdsworth,71.0,0.0,6,0,0,29.0,58.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
Kevin Holland,75.0,81.0,28,15,0,49.0,50.0,0.0,4.0,5.0,6.0,5.0,3.0,7.0,0.0,0.0
Max Holloway,71.0,69.0,27,9,0,48.0,58.0,0.0,10.0,11.0,2.0,2.0,2.0,12.0,1.0,6.0
Gabrielle Holloway,63.0,0.0,6,5,0,42.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joseph Holmes,76.0,80.0,8,4,0,53.0,54.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Brandon Holmes,74.0,74.0,5,1,0,45.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kurt Holobaugh,71.0,70.0,22,10,0,44.0,49.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
Paddy Holohan,70.0,69.0,12,2,1,46.0,46.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0
Sabah Homasi,72.0,72.0,11,8,0,48.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Honeycutt,70.0,73.0,9,1,0,44.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JunYoung Hong,69.0,69.0,13,8,1,39.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SeongChan Hong,67.0,69.0,9,2,0,55.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lorenzo Hood,75.0,80.0,14,5,0,61.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dan Hooker,72.0,75.0,24,14,0,48.0,49.0,0.0,5.0,7.0,2.0,5.0,3.0,5.0,0.0,1.0
Chase Hooper,73.0,74.0,16,4,1,49.0,39.0,0.0,2.0,2.0,4.0,3.0,1.0,4.0,0.0,0.0
Darrell Horcher,70.0,70.0,13,4,0,44.0,39.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Yoshinori Horie,68.0,70.0,8,2,0,49.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyoji Horiguchi,64.0,63.0,36,5,0,47.0,63.0,0.0,6.0,2.0,1.0,1.0,1.0,7.0,0.0,0.0
Yuma Horiuchi,66.0,67.0,9,5,0,30.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Horodecki,69.0,69.0,21,7,1,41.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamey-Lyn Horth,67.0,66.0,9,2,0,55.0,63.0,0.0,3.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0
Trey Houston,71.0,0.0,11,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hu Yaozong,75.0,72.0,3,3,0,48.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carlos Huachin,64.0,67.0,10,5,1,21.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brady Huang,69.0,69.0,11,2,0,37.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yuele Huang,0.0,0.0,13,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Huang Feier,65.0,65.0,14,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austin Hubbard,70.0,71.0,17,10,0,42.0,55.0,0.0,3.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0
Collin Huckbody,75.0,76.0,8,2,0,60.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alex Huddleston,79.0,0.0,6,2,0,42.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeff Hughes,74.0,77.0,10,4,0,51.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sam Hughes,65.0,64.0,11,6,0,46.0,58.0,0.0,4.0,1.0,1.0,0.0,1.0,5.0,0.0,0.0
Victor Hugo,67.0,71.0,25,5,0,44.0,56.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Dominik Humburger,0.0,0.0,8,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Harry Hunsucker,74.0,75.0,7,6,0,52.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Young Hwang,69.0,0.0,8,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
In Su Hwang,71.0,74.0,8,2,0,46.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Al Iaquinta,70.0,70.0,14,7,1,40.0,61.0,0.0,5.0,4.0,0.0,1.0,2.0,5.0,0.0,1.0
Khadis Ibragimov,75.0,78.0,8,4,0,49.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alibi Idiris,66.0,68.0,12,1,0,44.0,60.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Dan Ige,67.0,71.0,19,11,0,45.0,56.0,0.0,5.0,5.0,1.0,4.0,1.0,6.0,0.0,0.0
Zelim Imadaev,72.0,76.0,8,3,0,36.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nassourdine Imavov,75.0,75.0,17,4,0,54.0,58.0,0.0,5.0,4.0,0.0,0.0,3.0,3.0,1.0,2.0
Michael Imperato,67.0,66.0,12,7,0,48.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rui Imura,70.0,69.0,12,5,0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Indich,70.0,0.0,6,4,0,30.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Naoki Inoue,69.0,71.0,11,1,0,35.0,60.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Issa Isakov,69.0,70.0,10,3,0,36.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Teruto Ishihara,67.0,69.0,10,7,2,44.0,53.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0
Satoshi Ishii,71.0,0.0,15,8,1,36.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Damir Ismagulov,70.0,74.0,24,3,0,42.0,61.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
Kuya Ito,65.0,66.0,17,9,1,39.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blagoy Ivanov,71.0,73.0,19,6,0,40.0,53.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Anthony Ivy,74.0,74.0,8,4,0,42.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Taiga Iwasaki,73.0,73.0,9,2,0,33.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saygid Izagakhmaev,72.0,74.0,22,3,0,58.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Damon Jackson,71.0,71.0,23,8,1,42.0,49.0,0.0,3.0,1.0,2.0,1.0,1.0,4.0,0.0,0.0
Jason Jackson,73.0,78.0,7,2,0,48.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Montel Jackson,70.0,75.0,15,3,0,52.0,61.0,0.0,5.0,3.0,1.0,4.0,0.0,5.0,0.0,0.0
Richard Jacobi,76.0,75.0,6,1,1,44.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dustin Jacoby,75.0,76.0,22,9,1,48.0,57.0,0.0,3.0,7.0,0.0,5.0,1.0,4.0,0.0,0.0
Virna Jandiroba,63.0,64.0,22,4,0,41.0,55.0,0.0,4.0,1.0,3.0,1.0,3.0,4.0,0.0,0.0
YunSeong Jang,72.0,72.0,7,2,0,41.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jasmine Jasudavicius,67.0,68.0,14,4,0,45.0,51.0,0.0,5.0,0.0,3.0,1.0,0.0,7.0,0.0,0.0
Yazmin Jauregui,63.0,64.0,11,2,0,39.0,54.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0
Justin Jaynes,67.0,68.0,16,8,0,44.0,62.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
